Year,Review,Rating
2015,Y can't I find Melbourne Australia in country list?! The app is unuseful for me and anyone here in australia,3
2015,Love dis bt need online shopping facility also.,5
2015,xoxo,5
2015,Finally I got d app..,3
2014,nice,4
2014,Why is the adress and that kind of information needed up front?,2
2014,My shizznit rite here,5
2014,Love the clothes! !!!,5
2014,Good appn,5
2014,Doesn't show the in store availability...keeps on searching .and on and on...frustrating...pls fix the issue..,3
2014,Love it!!!,5
2014,do you deliver to Nigeria,1
2014,Too slow,2
2014,How do I get my items shipped to Nigeria when it isn't featured here,1
2014,Wonderful,5
2014,"Buying from this app is terrible, well actually it doesn't let me buy. In fact I have to go to my laptop and do it because this app is pretty worthless.",1
2014,My favorite ❤,5
2014,Try to make the ui better..its bit hectic using this app..collection awsum anewaz!!,3
2014,Dresses,4
2014,To catch up with Zara from Sudan. Looking forward a store in Khartoum city.,5
2014,"Indonesia still cant buy online and many item said not found but still found in store, why?",1
2014,Love it,5
2014,Love it......,2
2014,It use to be a really great app. But lately it only tells me that it's updating and will be back shortly. This has been so for a month!!,2
2014,Awful app,1
2014,"i hate how zara clothes are all donned by skeleton girls..the thing is how would these clothes look like on regular, not skinny shoppers.",1
2014,I like zara,4
2014,Pictures are little blurry,3
2014,App still crashes a lot. Customer service regarding order management and returns is awful. Shipping takes much more time than other stores/brands.,1
2014,The UIF is great and works well... Only problem is u can't refine ur search,5
2014,Great app,5
2014,One of my fav app eva.....love zara,5
2014,Very superve,5
2014,Using the app is fluid and everything is good except the share function. Definitely 5 star if I could do that,4
2014,Haven't tried it yet but seems good,4
2014,Zara has the best selection when it comes to dresses. It makes shopping so much easier!,5
2014,Best place fr fashion....,5
2014,Dooset daram,5
2014,After the update this app doesn't load images. Some needs to be done with this.,3
2014,Goods,2
2014,I like the catalog function on this app.,5
2014,Simply wow !!,4
2014,Best clothes and shoes,5
2014,Awesome,5
2014,"This app is great I just bought a nice jacket from the next store thanks to this app, keep up the good work ☺",5
2014,Perfect,5
2014,Jose cerdo deja de leer mis reviews,2
2014,Only on zara...,5
2014,Unnessary and invasive permissions needed,1
2014,Big like,4
2014,automatically closed the picture itself :(,1
2014,this app is impossibly slow,1
2014,ladies clothing,4
2014,Loved it,5
2014,Fabulousness..!,5
2014,i dont like that there are so many unnecessary permissions required for the app.. please fix this,2
2014,Do you deliver in india or not,2
2014,Rhk,5
2014,Better than the website for usability but doesn't allow for delivery to Liverpool store although it does on the website? Sort it out Zara!,4
2014,Loved,5
2014,Don't work!,2
2014,175 MB. Are you kidding me?,1
2014,Boa,4
2014,"Not very impressed, Zara stores are in Australia, however the app doesn't have Australia in the list of like 60 countries. Oh well, I guess I'll shop elsewhere..",1
2014,The clothes don't even show up you don't know what they look like all you see is a blank white page,1
2014,I can't even download the app on my Samsung Galaxy! Downloading stucks at 82%.,2
2014,Love it,5
2014,"There is a problem with loading images, I can't see anything.",2
2014,Ship to Singapore please😚,5
2014,Shoeses,5
2014,I luvv everything on here there so modern....and such great prices!!!!!!,5
2014,Mine keeps uninstalling automatically :(,2
2014,"Bought 3 items through the app. .Haven't had any problems. .love the app on my i pad too...only suggestions are 1) please add the product details on the ""my orders placed"" page. 2) when we scan an item please store it in device memory or cloud. That way we don't have to hunt for it later through the catalogue",4
2014,Easy and fast,4
2014,awesome!!!,5
2014,I love this app beacause it's just so helpfull:),5
2014,"I like the app design, its pretty clean and easy to navigate. But when I try to place an order this morning I tried the NFC CC reader and find that it does not work, when I place my cc to the back of my phone the is a sound indicate that it reads something but the information didnt pass through. I can verify both NFC on my phone and my cc work on other applications so I am not sure why the combo does not work with this app",3
2014,Best,5
2014,Collection is very nice,5
2014,Dosen't let me place order,1
2014,Nice,5
2014,Love it,5
2014,Very slow on android . Still use it a lot though,3
2014,Good,5
2014,Awesome styles and smooth running application,4
2014,"Instead of clicking on a say blazers or jeans and showing the whole range this is sub divided into slim , plain Etc meaning going back and forth when all I want to do is see the whole range in this category!! Please fix !!",3
2014,Beautiful as always!,5
2014,Cool,5
2014,Nice,3
2014,Good,4
2014,Awsum app,4
2014,Love it,5
2014,I like it,5
2014,Might take u ages to view some item - does not depend on internet speed,4
2014,Nce collection,5
2014,Gud,5
2014,Can more update another currency,4
2014,Well done,5
2014,It gives me ideas.....,5
2014,Pls provide online purchasing in India,3
2014,"I liked the app, but it was requesting access to loads of things I've no idea why it would need to have access to. Uninstalled. Will just view Zara website in the browser.",2
2014,Nice app,5
2014,Super clothes,5
2014,I can find any of da fashonable cloths nd shies here itss awesome,5
2014,I like it loads,4
2014,Love it!!!!♥♥♥♥,5
2014,I like it!its great!!!,5
2014,I love zara,5
2014,Awesome!,5
2014,Awesome,5
2014,Ammasing,5
2014,Love zara,5
2014,Great online shop,5
2014,Not my taste in clothing....or prices....,1
2014,Gud collection,5
2014,"Just got this App and I must say, I like it. One thing I would add is that it can have a size filter.",4
2014,Loveee,5
2014,sehr gut,5
2014,its amazing,5
2014,Love+,5
2014,Love,5
2014,Thx for sale,5
2014,Awesome Layout but crashes!,4
2014,Lately it's not been working properly.,1
2014,Very easy to look thru app....I like it... would appreciate if online purchase feature is added...,4
2014,Its a very nice app,5
2014,The app doesn't even load up,1
2014,Used to be very updated. But recently it just stop and doesnt work anymore,2
2014,"Useless, doesn't load.",5
2014,Y isnt the app working 😠,1
2014,Great fashion,5
2014,often does not work,3
2014,Why would this app need my wifi information or my photos? so many permissios.,1
2014,Good,4
2014,Couldn't install on USB storage or SD card.,5
2014,Perfect app,5
2014,Best,5
2014,Doesnt this app have an Option to Purchase online... I hav been trying since long now... Would give 5 Stars if its Fixed...,2
2014,"New update is not good. For some reason does not store on sd or phone and keeps disappearing. Also, when I click on items, the app freezes. Bring back the original version!",1
2014,Great app 😘,5
2014,Nice app !!,5
2014,Nice,5
2014,The app was better before now it wont let you do anything,1
2014,Nice description,5
2014,Great app... One star for all the unnecessary Information you want to know.,1
2014,Shart,2
2014,ROHIT,5
2014,Collen,5
2014,Nice app. Why can't I change the country from Spain to South Africa? Is the price only in euros and not rands?,4
2014,I don't understand why,1
2014,BEST PLACE TO BUY CLOTHES FROM. GR8 APP FOR KNOWING PRICE AND AVAILABILITY OF SIZE AND COLOUR IN STORES!!!!😊😊😊😁😁😁😁😀😀😀😀😆😆😆,5
2014,Nice,5
2014,Thik thak hai,5
2014,"Deleted this app and continued using the web based version as I found it ridiculous this app requires access to a long list of personal details; Identity, Location, Device Identity, Device History and Caller Information to name a few!!",2
