Year,Rating,Review
2021,5,Good service.
2021,5,I just love this store have done so for many years and during the lockdown learnt to love the app even more .... The app is easy to navigate and find items plus has a great feature to send a email if your size is out of stock... On travel you can almost find a store in most countries so I'm always on the look out for unique pieces or collaborations. For wardrobe basics it's 100% ... also member discounts and voucher offers after spending a certain amount just adds that extra touch ...
2021,5,Good but hope it ll give more offer..
2021,5,The best for my !!
2021,5,"Can't fault them,"
2021,5,Great stuff
2021,1,"ENGLISH MOTHERF... DO YOU SPEAK IT. ITS INTERNATIONAL COMPANY, MAKE ENGLISH AVAILABLE."
2021,3,Busy and confusing app.
2021,5,"Never used to shop at H&M but since I did my first shopping for my kids, I just love buying my kids clothes from H&M."
2021,5,Good product
2021,5,Delivers really fast and the clothes are awesome❤
2021,5,Clean app...no problems whatsoever.
2021,5,J'aime !
2021,5,Great app
2021,5,👌👍👍👍👍💯❤
2021,5,App is very easy to use and live the discounts
2021,5,Just amazing.
2021,5,Great quality of clothing
2021,5,Love h&m. My go to site for everyday wear
2021,5,👍
2021,5,Great app
2021,5,"Amazing app, great membership discounts and free delivery and returns. My new favourite shop!"
2021,2,It crashes often
2021,5,💕💕💕💕
2021,4,Much Much better. Brand and Web site just got better.
2021,5,Excellent
2021,5,Always on point.
2021,5,I love this aap and products
2021,5,Super easy to use and love their clothes!
2021,5,Really easy to browse and pay with.
2021,4,Nice app for clothings
2021,5,Does what is says
2021,5,Lovely app easy to use
2021,5,Superb
2021,5,"Awesome collection, quality and member discounts."
2021,5,"Responsible delivery, excellent quality."
2021,5,Love H&M
2021,5,"Love shopping online and in store at H&M. Beautiful and up to date fashions, good quality, trendy. My favorite shop."
2021,5,MAMDAD
2021,5,Very flexible payment methods and return policy! You can return the goods in a local H&M instead of sending it back :D
2021,5,"Easy to use, always applies and offers discount - love it!"
2021,1,"Worst experience with the app and the service, takes time to load,takes time to deliver the order and takes alot of time to refund the amount.My order was picked/returned in the month of Jan and now May is about to end,still no refund.No other online app takes this long.The worst customer service by h & m."
2021,5,Nice app
2021,5,App works fine. Various promotions available for members.
2021,5,"Great app, works perfectly."
2021,4,Works well
2021,4,Good but can be slow
2021,1,I dont think y'all even deserve a star because I ordered something a week prior to my cousin's graduation and it took a month to get to me DO BETTER !!!!
2021,5,"Excellent, saved heaps off my first purchase."
2021,5,"Love it, works perfectly ❤️"
2021,5,Nice prices and clothes
2021,5,Nice
2021,3,The app is nice and super easy to use comparing to similar apps! Only three stars are given because English language is not available for use in Germany!
2021,5,Superb..but try to give payment in cash
2021,5,Nice experience. Stylish clothes a bit pricey but good.
2021,5,Easy to use really good app
2021,4,Once you become a member you keep getting some or the other discount / offers. Although the online mode of payment still doesn't work here. So I always choose COD and pay via link on delivery.
2021,5,"Personally I just love this app, is accurate. Literally, every pictures and description described in particular the products and as well, the sections product are simple to use and full of information. I prefer to buy online sometimes, especially during this long period of pandemic, where in store we are not allowed to wear clothes. Very good anyway, is a pleasure to have a look on this app!"
2021,5,I use the app to buy cloths for my three-year old. I simply love it strongly reccommend it.
2021,5,Easy to use and to access member discounts and rewards
2021,5,Speechless products ❤️👌👌
2021,5,"Easy, efficient and great product."
2021,5,Easy
2021,5,Excellent
2021,5,Easy to navigate.
2021,5,Extremely easy to use and excellent customer service! The best!
2021,4,It doesn' t work for over month!
2021,5,I love all the fashion from H And M
2021,5,Great product with alot of designs
2021,5,This app is so lovely but the clothes are very costly 😊😊
2021,5,Easy to buy at home. Especially this Pandemic time. Love this app!!
2021,5,"Easy to navigate, options are clear and precise."
2021,5,Your the best
2021,5,Great app
2021,5,Good budget attire with free delivery.
2021,5,Great shopping No hassle
2021,3,"App is good, 3 stars for : - language (hope u can add english for Netherlands besides the dutch) - you need to add a function in the app where can return online purchased items & get updates on them with status like: (it's delivered to you by Postnl/DHL, it's being process, refund done etc)"
2021,1,"Return policy is bad, its already 1 month i hv'nt got my refund, i enquire them and they told me that i'll get notification in the next 72 hours but i didn't receive anithing"
2021,5,"I have ordered something which was a wrong size and i returned them, in this crucial time they refund with in 15 days from the date i ordered,,,,, amazing services"
2021,5,Good
2021,5,H&M all day everyday!! H&M never disappointed me not only that but they give you an awesome pay options as well. If you want to purchase now or pay after 30 days!!
2021,5,Always a great experience! Great quality clothing for a great quality price
2021,5,Fantastic App!!
2021,5,"Love the H&M app, only problem is that they sell out of my size so quickly!"
2021,5,Great!
2021,5,Super . Discount codes pleaee
2021,5,Best place for maternity and nursing fashion
2021,4,Good
2021,5,Best app
2021,5,Really easy to use
2021,5,Great quality collection.
2021,5,Best experience
2021,5,Just wow 🔥🔥🔥🔥🔥
2021,5,Great little app. Allows me to shop for my daughter's clothes with out having to leave my house.
2021,5,Amazing
2021,5,👍
2021,5,Such an easy app to use
2021,5,"I just started shopping with h&m this year. I really like some of the unique designs available, and the affordable prices. I was more inclined to make a purchase because of the discounts available for members, plus the SPC card discount. I'll keep shopping as long as the discounts and sales continue to be decent 💕"
2021,5,Good quality
2021,1,They do not refund the amount when you return an item. Its all fraud.
2021,5,Best collection
2021,5,Best app for shopping I give it 100000/10
2021,3,Honestly the collection and quality including delivery is top notch but the refund and return process is just frustrating. They really have to work on it.
2021,5,The best shopping app .
2021,5,Always great to use!
2021,5,Great
2021,5,Wow good
2021,5,Great products!!!
2021,5,Good and fashionable
2021,5,Always great looking clothes for my kids
2021,5,Great service
2021,2,"Meine Einkaufsliste und meine Favoritenliste wird ständig gelöscht, das ist richtig ätzend"
2021,5,Love all the products....❤️❤️
2021,1,"Unable to become a member, app not good showing invalid e mail id"
2021,5,Nice items. Good prices
2021,4,Very good quality materisl
2021,5,I love it
2021,5,"Product quality and delivery of product has been good always. Only problem, you cannot edit your order like change of delivery place once order is placed. Some option should be given to edit or change your order options."
2021,5,Easy system and good quality clothing.
2021,1,"When I had asked for refund in 2020 of 1748/- the case was dismissed by stating falsely statement that it was never delivered to the customer and therefore, the status was 'undelivered'. So, where did you fall again and injured your brain to be sending mail everyday twice, refund pending of 1748/- only to be again not giving my money back when asked from customer care. Either provide me my refund or stop sending this nuisance refund scam mails to customers"
2021,4,Good
2021,5,❤️
2021,1,"h&m somehow managed to send me a completely different item and return policy too complex. the app is very laggy and froze more than once too, very disappointed"
2021,5,Easy and clear to use. I've never had any technical issues using it.
2021,1,Takes ages to update
2021,5,I love everything .I have so many things and I rarely have to return .I have multiple things of the same style 1 Stop shopping!!!!! I also love for you give me a 30% discount and free shipping every little bit helps.
2021,5,Great app. Love how easy it is to use your membership rewards in store and online.
2021,5,"Love this app, good quality clothes and foot wear for my little granddaughter"
2021,5,Good i like this
2021,5,"easy, simple, intuitive"
2021,5,I am in love with this app.I have never experienced any technical glitch.
2021,5,Best
2021,5,Love H&M
2021,5,I love it
2021,5,Great membership offers!
2021,5,Super convenient. Timely delivery.
